"날짜","종가","시가","고가","저가","거래량","변동 %"
"2009- 11- 02","1,672.91","1,667.06","1,689.30","1,652.44","302.62M","0.35%"
"2009- 10- 30","1,667.13","1,707.92","1,712.93","1,663.94","351.91M","-2.58%"
"2009- 10- 29","1,711.27","1,694.27","1,714.36","1,688.68","303.31M","1.74%"
"2009- 10- 28","1,682.06","1,712.80","1,719.82","1,679.35","343.77M","-2.35%"
"2009- 10- 27","1,722.46","1,746.99","1,751.65","1,715.11","307.81M","-1.39%"
"2009- 10- 26","1,746.75","1,756.50","1,778.48","1,739.96","300.33M","-0.39%"
"2009- 10- 23","1,753.63","1,774.05","1,777.57","1,749.03","374.76M","-0.54%"
"2009- 10- 22","1,763.15","1,749.30","1,767.58","1,739.59","290.76M","0.55%"
"2009- 10- 21","1,753.56","1,754.71","1,780.83","1,750.91","308.09M","-0.15%"
"2009- 10- 20","1,756.19","1,766.05","1,766.72","1,745.81","273.61M","-0.03%"
"2009- 10- 19","1,756.68","1,741.43","1,758.50","1,732.02","224.21M","1.00%"
"2009- 10- 16","1,739.32","1,747.47","1,747.47","1,727.56","301.99M","-0.80%"
"2009- 10- 15","1,753.36","1,747.81","1,753.36","1,742.89","271.77M","-0.05%"
"2009- 10- 14","1,754.26","1,750.26","1,756.25","1,742.25","300.59M","1.39%"
"2009- 10- 13","1,730.27","1,729.16","1,737.39","1,722.68","254.06M","0.04%"
"2009- 10- 12","1,729.63","1,732.75","1,742.18","1,719.02","206.48M","0.11%"
"2009- 10- 09","1,727.76","1,713.47","1,729.22","1,710.58","231.38M","0.58%"
"2009- 10- 08","1,717.79","1,720.91","1,732.11","1,713.60","292.01M","0.43%"
"2009- 10- 07","1,710.45","1,701.40","1,710.45","1,698.63","222.94M","0.30%"
"2009- 10- 06","1,705.25","1,684.75","1,712.59","1,684.08","265.99M","1.77%"
"2009- 10- 05","1,675.64","1,668.70","1,682.77","1,660.37","238.67M","0.79%"
"2009- 10- 02","1,662.49","1,656.77","1,676.22","1,656.57","261.86M","-0.24%"
"2009- 10- 01","1,666.41","1,710.50","1,711.70","1,666.41","333.85M","-3.06%"
"2009- 09- 30","1,718.99","1,723.91","1,731.44","1,691.76","318.41M","0.08%"
"2009- 09- 29","1,717.67","1,724.20","1,732.31","1,709.28","205.58M","-0.40%"
"2009- 09- 28","1,724.59","1,702.95","1,733.79","1,702.52","212.70M","1.80%"
"2009- 09- 25","1,694.15","1,696.99","1,710.29","1,690.68","253.81M","-0.91%"
"2009- 09- 24","1,709.76","1,732.95","1,734.92","1,698.69","249.11M","-0.84%"
"2009- 09- 23","1,724.27","1,739.93","1,754.54","1,722.99","286.24M","-0.57%"
"2009- 09- 22","1,734.09","1,740.13","1,740.13","1,727.50","223.42M","0.14%"
"2009- 09- 21","1,731.58","1,717.37","1,735.32","1,714.10","242.51M","0.37%"
"2009- 09- 18","1,725.24","1,728.91","1,731.87","1,716.45","416.36M","0.24%"
"2009- 09- 17","1,721.09","1,721.58","1,732.42","1,714.33","277.65M","-0.15%"
"2009- 09- 16","1,723.73","1,705.97","1,724.67","1,699.74","289.41M","1.42%"
"2009- 09- 15","1,699.53","1,691.28","1,703.46","1,688.46","253.95M","0.34%"
"2009- 09- 14","1,693.76","1,673.55","1,693.76","1,673.13","217.69M","0.49%"
"2009- 09- 11","1,685.46","1,684.84","1,689.68","1,674.14","237.08M","-0.04%"
"2009- 09- 10","1,686.16","1,668.64","1,686.27","1,665.49","270.62M","1.01%"
"2009- 09- 09","1,669.23","1,655.92","1,676.25","1,648.92","262.79M","0.87%"
"2009- 09- 08","1,654.81","1,651.64","1,655.62","1,643.44","215.98M","1.02%"
"2009- 09- 04","1,638.07","1,609.63","1,639.90","1,606.47","184.43M","2.00%"
"2009- 09- 03","1,605.98","1,601.16","1,607.15","1,585.56","200.75M","0.73%"
"2009- 09- 02","1,594.28","1,588.09","1,602.90","1,586.55","208.42M","-0.10%"
"2009- 09- 01","1,595.84","1,620.09","1,648.27","1,591.01","299.15M","-1.81%"
"2009- 08- 31","1,625.19","1,628.21","1,632.07","1,616.52","228.11M","-1.10%"
"2009- 08- 28","1,643.24","1,661.49","1,668.01","1,631.47","270.17M","0.14%"
"2009- 08- 27","1,640.97","1,636.13","1,643.18","1,611.73","233.33M","0.24%"
"2009- 08- 26","1,637.00","1,636.82","1,648.77","1,628.41","203.50M","-0.18%"
"2009- 08- 25","1,639.90","1,640.42","1,655.25","1,635.38","228.26M","0.31%"
"2009- 08- 24","1,634.78","1,641.45","1,648.18","1,629.77","215.71M","-0.18%"
"2009- 08- 21","1,637.78","1,620.47","1,639.23","1,615.12","288.08M","1.46%"
"2009- 08- 20","1,614.22","1,594.58","1,618.12","1,593.12","216.55M","1.10%"
"2009- 08- 19","1,596.61","1,568.41","1,600.23","1,566.44","224.02M","0.64%"
"2009- 08- 18","1,586.50","1,573.32","1,588.89","1,569.22","207.84M","1.38%"
"2009- 08- 17","1,564.89","1,583.29","1,583.29","1,563.14","243.40M","-2.90%"
"2009- 08- 14","1,611.58","1,623.49","1,624.47","1,596.95","224.97M","-1.05%"
"2009- 08- 13","1,628.65","1,628.37","1,632.20","1,611.24","233.40M","0.56%"
"2009- 08- 12","1,619.59","1,595.26","1,634.12","1,594.76","266.47M","1.56%"
"2009- 08- 11","1,594.69","1,603.68","1,605.80","1,587.40","217.28M","-0.98%"
"2009- 08- 10","1,610.43","1,612.73","1,619.02","1,599.46","209.47M","-0.56%"
"2009- 08- 07","1,619.49","1,620.74","1,628.44","1,609.54","260.36M","1.20%"
"2009- 08- 06","1,600.29","1,618.01","1,623.25","1,595.36","282.92M","-0.88%"
"2009- 08- 05","1,614.44","1,631.75","1,631.75","1,604.09","278.70M","-0.86%"
"2009- 08- 04","1,628.49","1,619.09","1,633.16","1,616.54","254.22M","0.02%"
"2009- 08- 03","1,628.12","1,619.24","1,628.30","1,611.60","246.75M","1.54%"
"2009- 07- 31","1,603.36","1,608.26","1,619.67","1,602.25","266.42M","-0.40%"
"2009- 07- 30","1,609.87","1,614.11","1,632.97","1,606.72","333.81M","0.64%"
"2009- 07- 29","1,599.61","1,596.81","1,602.49","1,586.04","260.57M","-0.37%"
"2009- 07- 28","1,605.47","1,590.77","1,609.17","1,583.27","262.88M","0.39%"
"2009- 07- 27","1,599.31","1,597.02","1,602.28","1,580.52","240.66M","0.02%"
"2009- 07- 24","1,599.06","1,579.25","1,600.03","1,576.51","291.87M","-0.15%"
"2009- 07- 23","1,601.52","1,561.60","1,605.09","1,561.54","369.27M","2.33%"
"2009- 07- 22","1,565.00","1,552.63","1,572.48","1,551.16","331.58M","0.77%"
"2009- 07- 21","1,553.01","1,548.90","1,553.01","1,530.80","295.09M","0.58%"
"2009- 07- 20","1,544.00","1,534.39","1,545.02","1,529.45","263.53M","1.10%"
"2009- 07- 17","1,527.26","1,516.77","1,527.26","1,511.61","304.06M","0.55%"
"2009- 07- 16","1,518.87","1,495.40","1,521.67","1,494.57","312.90M","1.19%"
"2009- 07- 15","1,500.98","1,473.59","1,501.41","1,470.09","389.75M","3.31%"
"2009- 07- 14","1,452.84","1,444.59","1,455.00","1,439.57","278.96M","0.36%"
"2009- 07- 13","1,447.70","1,423.20","1,447.70","1,402.19","288.97M","1.96%"
"2009- 07- 10","1,419.84","1,409.55","1,427.90","1,405.58","249.22M","0.34%"
"2009- 07- 09","1,414.98","1,417.00","1,423.44","1,409.13","258.70M","0.24%"
"2009- 07- 08","1,411.53","1,412.54","1,417.35","1,394.87","343.08M","0.48%"
"2009- 07- 07","1,404.78","1,440.83","1,443.06","1,403.60","280.84M","-2.51%"
"2009- 07- 06","1,441.01","1,435.40","1,444.30","1,424.61","247.48M","-0.36%"
"2009- 07- 02","1,446.28","1,464.66","1,465.18","1,443.75","257.38M","-2.37%"
"2009- 07- 01","1,481.34","1,486.50","1,497.71","1,479.67","248.05M","0.28%"
"2009- 06- 30","1,477.25","1,484.82","1,493.37","1,468.11","278.32M","-0.44%"
"2009- 06- 29","1,483.83","1,483.66","1,493.57","1,468.98","232.39M","0.25%"
"2009- 06- 26","1,480.20","1,467.38","1,483.57","1,466.24","344.74M","0.30%"
"2009- 06- 25","1,475.82","1,438.75","1,477.97","1,434.97","276.02M","1.99%"
"2009- 06- 24","1,447.06","1,436.59","1,458.23","1,435.28","267.37M","1.59%"
"2009- 06- 23","1,424.46","1,427.68","1,432.92","1,413.54","268.36M","-0.15%"
"2009- 06- 22","1,426.61","1,455.78","1,459.10","1,423.81","300.49M","-3.03%"
"2009- 06- 19","1,471.23","1,465.88","1,477.95","1,460.45","452.28M","1.20%"
"2009- 06- 18","1,453.80","1,456.14","1,464.04","1,445.31","237.34M","-0.14%"
"2009- 06- 17","1,455.89","1,449.00","1,470.11","1,439.38","300.64M","0.88%"
"2009- 06- 16","1,443.25","1,463.46","1,469.16","1,442.81","276.61M","-0.94%"
"2009- 06- 15","1,456.96","1,472.77","1,473.07","1,445.30","266.98M","-2.22%"
"2009- 06- 12","1,489.97","1,488.73","1,489.97","1,470.20","227.05M","-0.47%"
"2009- 06- 11","1,497.01","1,494.07","1,511.94","1,493.16","279.33M","0.12%"
"2009- 06- 10","1,495.27","1,509.43","1,509.43","1,473.88","275.49M","-0.42%"
"2009- 06- 09","1,501.55","1,495.04","1,509.57","1,489.22","258.75M","0.88%"
"2009- 06- 08","1,488.49","1,482.21","1,499.96","1,467.13","239.44M","-0.32%"
"2009- 06- 05","1,493.21","1,503.78","1,505.77","1,479.22","285.50M","0.03%"
"2009- 06- 04","1,492.74","1,476.28","1,493.66","1,476.28","254.53M","1.17%"
"2009- 06- 03","1,475.44","1,472.25","1,476.98","1,459.59","291.61M","-0.33%"
"2009- 06- 02","1,480.31","1,470.30","1,493.80","1,466.28","293.46M","0.22%"
"2009- 06- 01","1,477.12","1,451.37","1,482.19","1,446.97","394.75M","2.89%"
"2009- 05- 29","1,435.57","1,421.11","1,435.57","1,411.68","394.72M","1.07%"
"2009- 05- 28","1,420.31","1,411.42","1,423.81","1,389.76","291.91M","1.31%"
"2009- 05- 27","1,401.88","1,408.59","1,428.81","1,398.42","297.97M","-0.76%"
"2009- 05- 26","1,412.61","1,351.13","1,414.44","1,350.95","313.56M","3.63%"
"2009- 05- 22","1,363.17","1,371.76","1,379.88","1,353.59","212.25M","-0.31%"
"2009- 05- 21","1,367.39","1,378.83","1,391.00","1,353.53","307.90M","-1.89%"
"2009- 05- 20","1,393.72","1,401.37","1,423.13","1,388.81","272.23M","-0.31%"
"2009- 05- 19","1,398.05","1,387.20","1,410.74","1,379.88","250.77M","0.38%"
"2009- 05- 18","1,392.73","1,367.05","1,392.73","1,357.42","254.66M","2.78%"
"2009- 05- 15","1,355.11","1,355.55","1,374.10","1,351.13","278.34M","-0.34%"
"2009- 05- 14","1,359.67","1,348.33","1,369.31","1,344.77","283.47M","1.48%"
"2009- 05- 13","1,339.83","1,364.43","1,365.33","1,339.82","298.14M","-2.73%"
"2009- 05- 12","1,377.40","1,402.14","1,402.14","1,362.08","305.34M","-1.32%"
"2009- 05- 11","1,395.79","1,375.05","1,410.43","1,369.36","301.15M","0.12%"
"2009- 05- 08","1,394.16","1,399.21","1,411.27","1,377.06","395.70M","0.31%"
"2009- 05- 07","1,389.83","1,429.97","1,431.36","1,377.55","406.88M","-2.39%"
"2009- 05- 06","1,423.85","1,433.58","1,435.80","1,401.10","327.75M","0.00%"
"2009- 05- 05","1,423.81","1,423.88","1,425.05","1,408.29","313.73M","-0.29%"
"2009- 05- 04","1,427.96","1,407.65","1,428.02","1,403.47","333.41M","2.24%"
"2009- 05- 01","1,396.62","1,396.22","1,403.89","1,382.90","273.34M","0.16%"
"2009- 04- 30","1,394.33","1,398.44","1,418.77","1,384.37","409.61M","0.86%"
"2009- 04- 29","1,382.38","1,373.30","1,398.36","1,370.52","324.62M","1.50%"
"2009- 04- 28","1,361.92","1,362.94","1,378.56","1,355.99","282.98M","-0.59%"
"2009- 04- 27","1,369.94","1,359.88","1,384.85","1,357.39","314.96M","-0.24%"
"2009- 04- 24","1,373.28","1,352.55","1,379.38","1,345.03","410.58M","2.15%"
"2009- 04- 23","1,344.41","1,340.77","1,345.67","1,321.42","398.85M","0.65%"
"2009- 04- 22","1,335.72","1,322.10","1,362.84","1,317.51","409.10M","0.50%"
"2009- 04- 21","1,329.06","1,303.87","1,330.67","1,303.73","362.84M","1.50%"
"2009- 04- 20","1,309.37","1,330.18","1,333.72","1,303.85","510.17M","-3.29%"
"2009- 04- 17","1,353.92","1,347.37","1,361.68","1,339.13","364.52M","0.07%"
"2009- 04- 16","1,352.98","1,334.02","1,358.71","1,322.22","344.21M","2.77%"
"2009- 04- 15","1,316.51","1,311.15","1,317.93","1,295.10","337.51M","-0.44%"
"2009- 04- 14","1,322.31","1,325.73","1,336.35","1,312.37","329.28M","-1.07%"
"2009- 04- 13","1,336.67","1,333.72","1,344.48","1,322.94","252.46M","-0.27%"
"2009- 04- 09","1,340.28","1,322.23","1,341.77","1,319.28","309.92M","3.04%"
"2009- 04- 08","1,300.75","1,289.70","1,306.50","1,280.29","294.64M","1.99%"
"2009- 04- 07","1,275.42","1,296.20","1,296.35","1,268.79","299.75M","-2.87%"
"2009- 04- 06","1,313.10","1,301.43","1,313.95","1,286.95","316.14M","-0.23%"
"2009- 04- 03","1,316.16","1,306.50","1,316.71","1,294.16","347.48M","1.69%"
"2009- 04- 02","1,294.30","1,274.41","1,311.67","1,269.91","438.97M","3.34%"
"2009- 04- 01","1,252.51","1,215.90","1,255.03","1,211.60","375.85M","1.25%"
"2009- 03- 31","1,237.01","1,232.59","1,258.08","1,231.52","334.49M","1.33%"
"2009- 03- 30","1,220.81","1,230.89","1,231.48","1,204.96","294.95M","-2.45%"
"2009- 03- 27","1,251.47","1,263.62","1,267.27","1,248.87","273.13M","-2.33%"
"2009- 03- 26","1,281.30","1,254.09","1,281.30","1,250.14","404.06M","3.61%"
"2009- 03- 25","1,236.66","1,243.44","1,261.41","1,206.52","395.60M","0.19%"
"2009- 03- 24","1,234.34","1,245.65","1,255.10","1,232.74","295.60M","-2.02%"
"2009- 03- 23","1,259.81","1,213.12","1,259.81","1,203.85","380.49M","6.12%"
"2009- 03- 20","1,187.18","1,207.48","1,220.50","1,178.52","527.88M","-1.41%"
"2009- 03- 19","1,204.21","1,220.48","1,220.48","1,196.20","374.82M","-0.23%"
"2009- 03- 18","1,206.96","1,185.18","1,225.16","1,180.34","471.27M","1.24%"
"2009- 03- 17","1,192.17","1,151.83","1,192.17","1,148.80","347.07M","4.08%"
"2009- 03- 16","1,145.45","1,177.33","1,177.33","1,144.21","336.47M","-1.97%"
"2009- 03- 13","1,168.52","1,162.88","1,170.48","1,149.59","346.54M","0.33%"
"2009- 03- 12","1,164.71","1,121.91","1,167.19","1,113.67","387.78M","3.44%"
"2009- 03- 11","1,125.95","1,118.35","1,135.40","1,106.72","385.03M","1.21%"
"2009- 03- 10","1,112.44","1,060.42","1,112.44","1,060.42","432.32M","6.57%"
"2009- 03- 09","1,043.87","1,058.85","1,087.40","1,040.41","370.52M","-1.96%"
"2009- 03- 06","1,064.70","1,082.53","1,088.04","1,043.60","497.25M","-0.91%"
"2009- 03- 05","1,074.52","1,094.08","1,105.53","1,072.51","435.37M","-3.22%"
"2009- 03- 04","1,110.30","1,096.20","1,124.67","1,093.42","437.93M","2.74%"
"2009- 03- 03","1,080.67","1,092.42","1,102.10","1,072.42","454.88M","0.37%"
"2009- 03- 02","1,076.67","1,098.99","1,116.22","1,074.79","418.25M","-3.61%"
"2009- 02- 27","1,116.99","1,116.78","1,135.45","1,112.12","493.42M","-0.90%"
"2009- 02- 26","1,127.10","1,168.12","1,174.77","1,127.10","419.88M","-2.91%"
"2009- 02- 25","1,160.83","1,158.91","1,183.93","1,142.83","448.72M","-0.91%"
"2009- 02- 24","1,171.45","1,138.71","1,176.56","1,136.14","451.62M","3.76%"
"2009- 02- 23","1,128.97","1,180.10","1,180.10","1,126.58","379.71M","-3.73%"
"2009- 02- 20","1,172.71","1,157.14","1,183.36","1,153.18","479.52M","0.41%"
"2009- 02- 19","1,167.89","1,194.31","1,201.94","1,166.52","355.16M","-1.76%"
"2009- 02- 18","1,188.77","1,193.89","1,204.56","1,172.94","353.68M","0.15%"
"2009- 02- 17","1,187.04","1,197.59","1,204.54","1,180.43","396.34M","-4.03%"
"2009- 02- 13","1,236.85","1,240.81","1,250.11","1,231.63","293.89M","-0.48%"
"2009- 02- 12","1,242.81","1,212.02","1,243.59","1,204.38","425.19M","1.28%"
"2009- 02- 11","1,227.05","1,231.62","1,239.92","1,208.53","374.49M","-0.18%"
"2009- 02- 10","1,229.29","1,269.48","1,286.90","1,223.54","485.71M","-4.09%"
"2009- 02- 09","1,281.65","1,276.72","1,286.81","1,267.86","311.69M","0.33%"
"2009- 02- 06","1,277.49","1,244.43","1,280.40","1,243.86","382.29M","2.60%"
"2009- 02- 05","1,245.11","1,200.26","1,250.14","1,199.53","466.47M","2.44%"
"2009- 02- 04","1,215.43","1,215.64","1,243.68","1,210.98","424.41M","-0.02%"
"2009- 02- 03","1,215.66","1,198.79","1,218.91","1,180.25","364.35M","1.67%"
"2009- 02- 02","1,195.75","1,168.13","1,203.53","1,167.49","361.61M","1.31%"
"2009- 01- 30","1,180.25","1,212.31","1,216.46","1,176.82","415.15M","-1.96%"
"2009- 01- 29","1,203.85","1,217.75","1,220.72","1,198.76","369.34M","-2.59%"
"2009- 01- 28","1,235.91","1,213.84","1,245.98","1,213.24","392.35M","3.47%"
"2009- 01- 27","1,194.41","1,185.81","1,202.05","1,184.42","335.18M","0.83%"
"2009- 01- 26","1,184.56","1,177.44","1,202.94","1,169.21","350.79M","0.74%"
"2009- 01- 23","1,175.89","1,148.61","1,192.64","1,144.41","415.72M","0.67%"
"2009- 01- 22","1,168.08","1,161.95","1,187.71","1,149.31","489.71M","-1.49%"
"2009- 01- 21","1,185.76","1,156.65","1,186.43","1,142.33","382.80M","4.32%"
"2009- 01- 20","1,136.61","1,193.98","1,195.89","1,136.61","388.64M","-5.14%"
"2009- 01- 16","1,198.14","1,199.20","1,202.81","1,167.34","441.34M","1.24%"
"2009- 01- 15","1,183.52","1,159.94","1,192.45","1,141.74","428.99M","1.73%"
"2009- 01- 14","1,163.42","1,183.79","1,190.42","1,157.89","365.94M","-3.26%"
"2009- 01- 13","1,202.65","1,200.92","1,219.05","1,186.95","378.15M","0.13%"
"2009- 01- 12","1,201.13","1,225.12","1,225.78","1,188.21","299.02M","-1.79%"
"2009- 01- 09","1,223.01","1,252.60","1,252.95","1,217.59","338.94M","-2.36%"
"2009- 01- 08","1,252.52","1,231.75","1,252.52","1,223.81","326.13M","1.12%"
"2009- 01- 07","1,238.60","1,249.98","1,256.34","1,228.32","388.10M","-2.82%"
"2009- 01- 06","1,274.49","1,274.36","1,286.08","1,265.53","343.80M","0.95%"
"2009- 01- 05","1,262.52","1,254.70","1,274.11","1,244.89","298.95M","-0.09%"
"2009- 01- 02","1,263.70","1,212.74","1,266.45","1,208.91","248.58M","4.30%"
"2008- 12- 31","1,211.65","1,202.26","1,223.46","1,199.53","234.40M","0.86%"
"2008- 12- 30","1,201.34","1,182.15","1,203.41","1,177.92","189.58M","2.40%"
"2008- 12- 29","1,173.15","1,185.96","1,188.05","1,158.07","188.67M","-1.04%"
"2008- 12- 26","1,185.44","1,189.57","1,190.53","1,178.68","86.68M","0.10%"
"2008- 12- 24","1,184.30","1,186.62","1,187.98","1,179.29","69.68M","0.09%"
"2008- 12- 23","1,183.19","1,194.64","1,204.61","1,175.84","204.12M","-0.50%"
"2008- 12- 22","1,189.15","1,212.31","1,214.55","1,169.23","296.27M","-2.30%"
"2008- 12- 19","1,217.19","1,219.65","1,235.24","1,210.91","647.73M","1.04%"
"2008- 12- 18","1,204.69","1,227.31","1,234.14","1,192.70","388.92M","-1.73%"
"2008- 12- 17","1,225.86","1,225.68","1,242.18","1,211.46","412.33M","-1.42%"
"2008- 12- 16","1,243.49","1,194.82","1,244.81","1,194.63","461.42M","5.21%"
"2008- 12- 15","1,181.87","1,206.88","1,206.88","1,167.45","322.48M","-2.05%"
"2008- 12- 12","1,206.65","1,161.59","1,212.00","1,157.15","379.72M","2.22%"
"2008- 12- 11","1,180.46","1,210.84","1,229.02","1,176.11","385.99M","-3.43%"
"2008- 12- 10","1,222.38","1,223.48","1,236.53","1,203.72","379.35M","0.82%"
"2008- 12- 09","1,212.45","1,204.72","1,251.56","1,202.14","472.32M","-1.03%"
"2008- 12- 08","1,225.06","1,202.78","1,237.18","1,196.91","478.10M","4.01%"
"2008- 12- 05","1,177.87","1,113.45","1,180.09","1,096.09","485.03M","4.44%"
"2008- 12- 04","1,127.75","1,144.30","1,168.65","1,110.66","442.55M","-3.30%"
"2008- 12- 03","1,166.20","1,103.94","1,166.20","1,101.63","495.11M","3.20%"
"2008- 12- 02","1,130.00","1,109.99","1,132.93","1,091.04","433.08M","3.56%"
"2008- 12- 01","1,091.16","1,156.53","1,156.53","1,091.16","416.50M","-7.98%"
"2008- 11- 28","1,185.75","1,181.43","1,185.99","1,171.82","159.03M","-0.62%"
"2008- 11- 26","1,193.09","1,126.95","1,193.09","1,126.95","372.68M","4.42%"
"2008- 11- 25","1,142.58","1,164.36","1,164.60","1,118.28","516.00M","-1.02%"
"2008- 11- 24","1,154.34","1,106.02","1,163.05","1,096.55","537.50M","6.33%"
"2008- 11- 21","1,085.57","1,059.69","1,085.57","1,018.86","686.47M","4.73%"
"2008- 11- 20","1,036.51","1,076.50","1,114.98","1,035.25","693.35M","-4.70%"
"2008- 11- 19","1,087.60","1,154.16","1,168.53","1,087.60","528.49M","-5.90%"
"2008- 11- 18","1,155.75","1,158.08","1,167.23","1,113.25","509.76M","0.33%"
"2008- 11- 17","1,151.96","1,157.54","1,187.98","1,149.20","410.42M","-2.35%"
"2008- 11- 14","1,179.63","1,209.60","1,235.90","1,176.28","461.76M","-4.94%"
"2008- 11- 13","1,240.93","1,167.83","1,240.93","1,109.89","651.13M","6.48%"
"2008- 11- 12","1,165.38","1,204.16","1,210.98","1,164.93","427.41M","-4.91%"
"2008- 11- 11","1,225.59","1,236.45","1,249.35","1,208.99","315.90M","-2.03%"
"2008- 11- 10","1,251.00","1,297.97","1,298.09","1,237.12","315.37M","-1.62%"
"2008- 11- 07","1,271.62","1,258.43","1,279.42","1,244.19","396.84M","2.39%"
"2008- 11- 06","1,241.97","1,278.05","1,294.73","1,235.85","555.11M","-4.46%"
"2008- 11- 05","1,299.98","1,359.82","1,365.28","1,298.57","456.81M","-5.69%"
"2008- 11- 04","1,378.40","1,363.30","1,382.65","1,342.30","281.51M","3.27%"
"2008- 11- 03","1,334.75","1,333.19","1,346.85","1,322.43","340.16M","0.00%"
"2008- 10- 31","1,334.78","1,318.39","1,358.75","1,306.02","513.76M","0.06%"
"2008- 10- 30","1,333.94","1,333.27","1,344.21","1,301.00","557.66M","2.44%"
"2008- 10- 29","1,302.12","1,292.29","1,343.84","1,272.19","585.04M","0.35%"
"2008- 10- 28","1,297.57","1,210.03","1,297.57","1,174.59","612.25M","10.92%"
"2008- 10- 27","1,169.78","1,182.62","1,227.46","1,167.70","481.98M","-2.70%"
"2008- 10- 24","1,202.27","1,149.12","1,229.00","1,149.12","604.37M","-2.98%"
"2008- 10- 23","1,239.16","1,240.18","1,264.04","1,177.17","708.56M","0.17%"
"2008- 10- 22","1,237.09","1,272.87","1,284.85","1,209.84","585.30M","-3.61%"
"2008- 10- 21","1,283.43","1,329.68","1,351.61","1,281.73","443.85M","-5.13%"
"2008- 10- 20","1,352.76","1,329.68","1,352.76","1,289.97","424.48M","3.13%"
"2008- 10- 17","1,311.72","1,291.58","1,367.89","1,278.95","624.34M","-0.10%"
"2008- 10- 16","1,312.97","1,256.21","1,312.97","1,192.25","774.57M","5.52%"
"2008- 10- 15","1,244.23","1,351.38","1,356.15","1,244.23","588.01M","-8.82%"
"2008- 10- 14","1,364.59","1,470.85","1,470.99","1,350.64","642.55M","-4.54%"
"2008- 10- 13","1,429.54","1,338.60","1,429.54","1,318.86","962.85M","12.58%"
"2008- 10- 10","1,269.80","1,234.90","1,317.48","1,196.11","962.66M","-0.42%"
"2008- 10- 09","1,275.10","1,349.55","1,369.77","1,261.54","644.22M","-4.17%"
"2008- 10- 08","1,330.61","1,298.63","1,386.34","1,295.98","812.76M","0.05%"
"2008- 10- 07","1,329.98","1,416.28","1,433.12","1,329.98","622.28M","-5.76%"
"2008- 10- 06","1,411.28","1,431.01","1,440.19","1,339.17","736.58M","-4.05%"
"2008- 10- 03","1,470.84","1,516.05","1,551.58","1,469.00","510.61M","-1.36%"
"2008- 10- 02","1,491.11","1,547.13","1,554.23","1,490.72","438.31M","-4.65%"
"2008- 10- 01","1,563.80","1,581.06","1,584.26","1,547.99","383.54M","-1.93%"
"2008- 09- 30","1,594.63","1,540.51","1,597.73","1,529.97","478.01M","6.58%"
"2008- 09- 29","1,496.15","1,638.38","1,643.22","1,496.15","590.12M","-10.52%"
"2008- 09- 26","1,672.04","1,642.65","1,677.65","1,635.54","387.69M","-0.92%"
"2008- 09- 25","1,687.55","1,675.45","1,708.44","1,668.71","343.59M","1.58%"
"2008- 09- 24","1,661.33","1,657.60","1,677.86","1,648.65","324.05M","0.78%"
"2008- 09- 23","1,648.40","1,678.94","1,696.62","1,645.58","375.47M","-1.05%"
"2008- 09- 22","1,665.94","1,742.52","1,743.34","1,665.41","350.64M","-4.53%"
"2008- 09- 19","1,745.06","1,760.30","1,773.83","1,718.23","849.69M","2.81%"
"2008- 09- 18","1,697.42","1,668.33","1,704.22","1,606.30","695.33M","3.98%"
"2008- 09- 17","1,632.45","1,701.80","1,708.20","1,632.45","580.43M","-5.31%"
"2008- 09- 16","1,724.08","1,686.73","1,739.16","1,683.34","640.46M","1.09%"
"2008- 09- 15","1,705.46","1,721.78","1,757.57","1,705.46","488.82M","-3.49%"
"2008- 09- 12","1,767.13","1,756.14","1,775.47","1,743.71","387.59M","-0.37%"
"2008- 09- 11","1,773.65","1,714.76","1,774.41","1,713.86","434.95M","2.05%"
"2008- 09- 10","1,738.07","1,739.70","1,754.21","1,725.76","397.58M","0.96%"
"2008- 09- 09","1,721.55","1,765.03","1,779.32","1,721.55","474.60M","-2.35%"
"2008- 09- 08","1,762.95","1,794.08","1,796.82","1,734.93","463.98M","-0.30%"
"2008- 09- 05","1,768.23","1,758.52","1,778.88","1,740.44","407.48M","-0.37%"
"2008- 09- 04","1,774.78","1,819.51","1,824.61","1,774.78","439.91M","-3.18%"
"2008- 09- 03","1,833.09","1,847.54","1,854.42","1,820.48","372.45M","-0.92%"
"2008- 09- 02","1,850.14","1,904.21","1,912.72","1,843.07","331.20M","-1.20%"
"2008- 08- 29","1,872.54","1,895.78","1,899.56","1,866.81","305.08M","-2.22%"
"2008- 08- 28","1,915.12","1,906.09","1,921.19","1,904.20","266.80M","0.78%"
"2008- 08- 27","1,900.30","1,887.08","1,913.53","1,881.54","244.12M","0.74%"
"2008- 08- 26","1,886.32","1,889.87","1,901.09","1,874.81","243.04M","-0.18%"
"2008- 08- 25","1,889.72","1,918.45","1,918.80","1,885.69","256.74M","-2.16%"
"2008- 08- 22","1,931.47","1,915.77","1,937.76","1,915.36","217.86M","1.30%"
"2008- 08- 21","1,906.74","1,900.11","1,913.39","1,886.24","245.86M","-0.33%"
"2008- 08- 20","1,913.02","1,921.75","1,932.42","1,900.02","294.80M","0.23%"
"2008- 08- 19","1,908.68","1,924.61","1,933.13","1,900.41","320.90M","-1.24%"
"2008- 08- 18","1,932.70","1,962.17","1,963.51","1,920.99","281.28M","-1.27%"
"2008- 08- 15","1,957.56","1,967.49","1,973.56","1,950.11","336.98M","-0.35%"
