"날짜","종가","시가","고가","저가","거래량","변동 %"
"2002- 08- 01","1,280.00","1,322.47","1,326.10","1,276.88","","-3.63%"
"2002- 07- 31","1,328.26","1,331.82","1,335.79","1,307.01","","-1.19%"
"2002- 07- 30","1,344.19","1,322.99","1,354.48","1,313.49","","0.67%"
"2002- 07- 29","1,335.25","1,286.81","1,335.25","1,286.54","","5.79%"
"2002- 07- 26","1,262.12","1,250.72","1,264.67","1,234.46","","1.78%"
"2002- 07- 25","1,240.08","1,277.16","1,289.72","1,220.93","","-3.89%"
"2002- 07- 24","1,290.23","1,203.88","1,290.40","1,192.42","","4.98%"
"2002- 07- 23","1,229.05","1,287.59","1,295.59","1,228.88","","-4.18%"
"2002- 07- 22","1,282.65","1,309.84","1,332.10","1,272.46","","-2.77%"
"2002- 07- 19","1,319.15","1,336.39","1,350.21","1,309.94","","-2.79%"
"2002- 07- 18","1,356.95","1,390.41","1,395.29","1,356.80","","-2.88%"
"2002- 07- 17","1,397.25","1,408.10","1,426.28","1,370.21","","1.60%"
"2002- 07- 16","1,375.26","1,371.91","1,407.59","1,364.88","","-0.53%"
"2002- 07- 15","1,382.62","1,365.79","1,382.70","1,315.30","","0.66%"
"2002- 07- 12","1,373.50","1,391.30","1,402.45","1,363.11","","-0.07%"
"2002- 07- 11","1,374.43","1,339.65","1,375.58","1,323.59","","2.11%"
"2002- 07- 10","1,346.01","1,396.67","1,396.95","1,345.22","","-2.54%"
"2002- 07- 09","1,381.12","1,405.37","1,415.31","1,379.57","","-1.74%"
"2002- 07- 08","1,405.61","1,439.85","1,452.56","1,401.28","","-2.95%"
"2002- 07- 05","1,448.36","1,401.03","1,448.66","1,401.03","","4.94%"
"2002- 07- 03","1,380.17","1,348.61","1,380.38","1,336.06","","1.65%"
"2002- 07- 02","1,357.82","1,395.37","1,396.25","1,356.03","","-3.28%"
"2002- 07- 01","1,403.80","1,457.04","1,459.84","1,402.51","","-4.06%"
"2002- 06- 28","1,463.21","1,454.98","1,486.25","1,454.71","","0.27%"
"2002- 06- 27","1,459.20","1,446.37","1,459.41","1,412.96","","2.09%"
"2002- 06- 26","1,429.33","1,379.87","1,436.57","1,375.53","","0.38%"
"2002- 06- 25","1,423.99","1,472.19","1,475.58","1,419.25","","-2.49%"
"2002- 06- 24","1,460.34","1,429.56","1,476.56","1,414.69","","1.34%"
"2002- 06- 21","1,440.96","1,456.61","1,480.05","1,435.85","","-1.62%"
"2002- 06- 20","1,464.75","1,494.80","1,503.01","1,461.59","","-2.14%"
"2002- 06- 19","1,496.83","1,531.05","1,538.36","1,496.08","","-2.99%"
"2002- 06- 18","1,542.96","1,544.19","1,567.99","1,542.77","","-0.67%"
"2002- 06- 17","1,553.29","1,519.65","1,555.07","1,519.26","","3.23%"
"2002- 06- 14","1,504.74","1,471.97","1,507.01","1,445.44","","0.53%"
"2002- 06- 13","1,496.86","1,512.23","1,526.41","1,495.64","","-1.47%"
"2002- 06- 12","1,519.12","1,491.36","1,519.16","1,474.56","","1.47%"
"2002- 06- 11","1,497.18","1,542.16","1,547.50","1,496.66","","-2.19%"
"2002- 06- 10","1,530.69","1,536.98","1,551.80","1,526.96","","-0.31%"
"2002- 06- 07","1,535.48","1,500.15","1,549.17","1,495.81","","-1.25%"
"2002- 06- 06","1,554.88","1,583.65","1,584.06","1,550.72","","-2.53%"
"2002- 06- 05","1,595.26","1,580.06","1,595.42","1,563.55","","1.09%"
"2002- 06- 04","1,578.12","1,559.25","1,587.79","1,548.31","","1.00%"
"2002- 06- 03","1,562.56","1,613.50","1,621.50","1,561.17","","-3.29%"
"2002- 05- 31","1,615.73","1,641.10","1,651.47","1,615.62","","-0.99%"
"2002- 05- 30","1,631.92","1,613.42","1,637.65","1,607.30","","0.46%"
"2002- 05- 29","1,624.39","1,639.27","1,644.29","1,624.31","","-1.68%"
"2002- 05- 28","1,652.17","1,670.35","1,671.35","1,632.75","","-0.56%"
"2002- 05- 24","1,661.49","1,680.66","1,681.10","1,658.78","","-2.13%"
"2002- 05- 23","1,697.63","1,678.42","1,697.77","1,651.89","","1.44%"
"2002- 05- 22","1,673.45","1,654.34","1,676.64","1,643.96","","0.56%"
"2002- 05- 21","1,664.18","1,708.57","1,717.93","1,660.22","","-2.20%"
"2002- 05- 20","1,701.59","1,726.78","1,726.89","1,696.11","","-2.29%"
"2002- 05- 17","1,741.39","1,745.17","1,754.22","1,723.06","","0.63%"
"2002- 05- 16","1,730.44","1,723.69","1,734.71","1,713.81","","0.28%"
"2002- 05- 15","1,725.56","1,705.45","1,759.33","1,694.34","","0.38%"
"2002- 05- 14","1,719.05","1,694.15","1,722.66","1,691.42","","4.02%"
"2002- 05- 13","1,652.54","1,611.26","1,653.10","1,602.60","","3.23%"
"2002- 05- 10","1,600.85","1,657.18","1,657.45","1,599.64","","-3.01%"
"2002- 05- 09","1,650.49","1,684.44","1,692.58","1,650.46","","-2.70%"
"2002- 05- 08","1,696.29","1,625.73","1,696.35","1,625.73","","7.78%"
"2002- 05- 07","1,573.82","1,589.58","1,594.57","1,560.29","","-0.30%"
"2002- 05- 06","1,578.48","1,611.05","1,622.83","1,577.93","","-2.14%"
"2002- 05- 03","1,613.03","1,643.17","1,643.87","1,605.97","","-1.93%"
"2002- 05- 02","1,644.82","1,673.72","1,695.07","1,640.80","","-1.95%"
"2002- 05- 01","1,677.53","1,683.76","1,687.56","1,643.24","","-0.63%"
"2002- 04- 30","1,688.23","1,655.02","1,697.03","1,652.93","","1.89%"
"2002- 04- 29","1,656.93","1,668.52","1,678.56","1,640.97","","-0.42%"
"2002- 04- 26","1,663.89","1,722.83","1,728.52","1,663.78","","-2.91%"
"2002- 04- 25","1,713.70","1,705.80","1,724.01","1,697.27","","0.02%"
"2002- 04- 24","1,713.34","1,739.13","1,746.52","1,711.11","","-0.98%"
"2002- 04- 23","1,730.29","1,757.92","1,762.94","1,723.93","","-1.61%"
"2002- 04- 22","1,758.68","1,779.18","1,779.18","1,747.65","","-2.12%"
"2002- 04- 19","1,796.83","1,816.35","1,816.62","1,795.27","","-0.31%"
"2002- 04- 18","1,802.43","1,806.28","1,818.79","1,778.10","","-0.46%"
"2002- 04- 17","1,810.67","1,829.58","1,832.01","1,804.65","","-0.34%"
"2002- 04- 16","1,816.79","1,779.29","1,816.91","1,779.29","","3.59%"
"2002- 04- 15","1,753.78","1,761.95","1,769.04","1,740.61","","-0.14%"
"2002- 04- 12","1,756.19","1,738.96","1,756.33","1,728.52","","1.79%"
"2002- 04- 11","1,725.24","1,757.01","1,762.28","1,724.15","","-2.37%"
"2002- 04- 10","1,767.07","1,751.57","1,772.00","1,733.69","","1.41%"
"2002- 04- 09","1,742.57","1,789.14","1,795.62","1,742.40","","-2.42%"
"2002- 04- 08","1,785.87","1,741.10","1,786.40","1,733.84","","0.89%"
"2002- 04- 05","1,770.03","1,796.92","1,803.21","1,769.95","","-1.10%"
"2002- 04- 04","1,789.75","1,776.53","1,800.83","1,770.16","","0.30%"
"2002- 04- 03","1,784.35","1,809.59","1,813.36","1,770.61","","-1.11%"
"2002- 04- 02","1,804.40","1,836.03","1,839.37","1,804.40","","-3.13%"
"2002- 04- 01","1,862.62","1,834.59","1,865.37","1,817.25","","0.94%"
"2002- 03- 28","1,845.35","1,836.25","1,852.85","1,833.33","","1.02%"
"2002- 03- 27","1,826.75","1,817.22","1,832.01","1,811.64","","0.14%"
"2002- 03- 26","1,824.17","1,808.87","1,843.96","1,807.47","","0.64%"
"2002- 03- 25","1,812.49","1,855.65","1,863.05","1,812.42","","-2.10%"
"2002- 03- 22","1,851.39","1,865.18","1,873.32","1,848.15","","-0.93%"
"2002- 03- 21","1,868.83","1,835.21","1,870.16","1,825.99","","1.96%"
"2002- 03- 20","1,832.87","1,860.28","1,861.79","1,832.87","","-2.55%"
"2002- 03- 19","1,880.87","1,881.13","1,891.51","1,873.17","","0.20%"
"2002- 03- 18","1,877.06","1,882.73","1,893.26","1,861.11","","0.47%"
"2002- 03- 15","1,868.30","1,854.34","1,871.39","1,845.93","","0.76%"
"2002- 03- 14","1,854.14","1,863.10","1,873.01","1,851.38","","-0.42%"
"2002- 03- 13","1,862.03","1,879.97","1,886.27","1,858.45","","-1.85%"
"2002- 03- 12","1,897.12","1,888.68","1,899.01","1,879.42","","-1.68%"
"2002- 03- 11","1,929.49","1,919.73","1,946.23","1,905.93","","-0.01%"
"2002- 03- 08","1,929.67","1,908.09","1,935.09","1,908.09","","2.55%"
"2002- 03- 07","1,881.63","1,903.24","1,910.70","1,865.06","","-0.46%"
"2002- 03- 06","1,890.40","1,859.28","1,891.83","1,841.31","","1.29%"
"2002- 03- 05","1,866.29","1,854.71","1,886.15","1,849.75","","0.37%"
"2002- 03- 04","1,859.32","1,799.68","1,859.72","1,789.72","","3.14%"
"2002- 03- 01","1,802.74","1,745.49","1,802.89","1,742.08","","4.11%"
"2002- 02- 28","1,731.49","1,759.33","1,773.20","1,728.65","","-1.16%"
"2002- 02- 27","1,751.88","1,783.29","1,793.73","1,741.48","","-0.85%"
"2002- 02- 26","1,766.86","1,777.54","1,788.75","1,750.36","","-0.17%"
"2002- 02- 25","1,769.88","1,731.43","1,776.61","1,730.92","","2.63%"
"2002- 02- 22","1,724.54","1,718.70","1,736.48","1,696.55","","0.48%"
"2002- 02- 21","1,716.24","1,763.82","1,769.37","1,716.24","","-3.34%"
"2002- 02- 20","1,775.57","1,762.43","1,777.18","1,729.20","","1.43%"
"2002- 02- 19","1,750.61","1,790.94","1,791.01","1,745.05","","-3.02%"
"2002- 02- 15","1,805.20","1,844.89","1,847.07","1,801.67","","-2.07%"
"2002- 02- 14","1,843.37","1,863.47","1,877.74","1,840.78","","-0.85%"
"2002- 02- 13","1,859.16","1,844.79","1,862.42","1,844.12","","1.36%"
"2002- 02- 12","1,834.21","1,829.53","1,852.22","1,817.13","","-0.67%"
"2002- 02- 11","1,846.66","1,816.94","1,846.93","1,815.38","","1.53%"
"2002- 02- 08","1,818.88","1,794.05","1,818.88","1,772.15","","2.06%"
"2002- 02- 07","1,782.11","1,809.43","1,824.07","1,781.73","","-1.69%"
"2002- 02- 06","1,812.71","1,853.13","1,853.13","1,805.01","","-1.40%"
"2002- 02- 05","1,838.52","1,844.62","1,867.94","1,828.67","","-0.92%"
"2002- 02- 04","1,855.53","1,907.58","1,907.58","1,849.13","","-2.91%"
"2002- 02- 01","1,911.24","1,928.83","1,942.15","1,901.21","","-1.18%"
"2002- 01- 31","1,934.03","1,924.56","1,935.17","1,906.90","","1.08%"
"2002- 01- 30","1,913.44","1,897.73","1,913.66","1,851.49","","1.08%"
"2002- 01- 29","1,892.99","1,947.09","1,959.05","1,883.49","","-2.62%"
"2002- 01- 28","1,943.91","1,951.12","1,958.96","1,925.43","","0.32%"
"2002- 01- 25","1,937.70","1,929.15","1,951.79","1,923.06","","-0.25%"
"2002- 01- 24","1,942.58","1,937.67","1,959.93","1,936.34","","1.05%"
"2002- 01- 23","1,922.38","1,889.53","1,925.15","1,879.24","","2.12%"
"2002- 01- 22","1,882.53","1,946.87","1,947.41","1,882.14","","-2.48%"
"2002- 01- 18","1,930.34","1,943.56","1,964.74","1,922.70","","-2.79%"
"2002- 01- 17","1,985.82","1,968.70","1,985.83","1,954.06","","2.13%"
"2002- 01- 16","1,944.44","1,976.42","1,981.81","1,944.32","","-2.82%"
"2002- 01- 15","2,000.91","1,994.88","2,011.25","1,977.28","","0.51%"
"2002- 01- 14","1,990.74","2,012.59","2,018.42","1,979.94","","-1.57%"
"2002- 01- 11","2,022.46","2,049.50","2,058.77","2,018.68","","-1.21%"
"2002- 01- 10","2,047.24","2,045.13","2,055.89","2,026.05","","0.11%"
"2002- 01- 09","2,044.89","2,074.32","2,098.88","2,034.09","","-0.53%"
"2002- 01- 08","2,055.74","2,039.42","2,060.23","2,027.34","","0.92%"
"2002- 01- 07","2,037.10","2,075.24","2,081.09","2,036.86","","-1.08%"
"2002- 01- 04","2,059.38","2,061.83","2,077.89","2,033.56","","0.74%"
"2002- 01- 03","2,044.27","1,987.06","2,044.56","1,987.06","","3.29%"
"2002- 01- 02","1,979.25","1,965.18","1,979.26","1,936.56","","1.48%"
"2001- 12- 31","1,950.40","1,984.31","1,989.17","1,950.40","","-1.85%"
"2001- 12- 28","1,987.26","1,985.71","2,002.72","1,982.37","","0.55%"
"2001- 12- 27","1,976.42","1,967.32","1,982.73","1,962.12","","0.80%"
"2001- 12- 26","1,960.70","1,948.77","1,983.84","1,948.77","","0.83%"
"2001- 12- 24","1,944.48","1,946.84","1,953.90","1,942.07","","-0.07%"
"2001- 12- 21","1,945.83","1,941.55","1,954.47","1,931.87","","1.42%"
"2001- 12- 20","1,918.54","1,969.00","1,972.32","1,918.50","","-3.25%"
"2001- 12- 19","1,982.89","1,981.65","2,007.76","1,971.07","","-1.09%"
"2001- 12- 18","2,004.76","1,998.36","2,010.91","1,989.81","","0.87%"
"2001- 12- 17","1,987.45","1,950.90","1,993.92","1,950.90","","1.76%"
"2001- 12- 14","1,953.17","1,945.18","1,965.74","1,934.60","","0.34%"
"2001- 12- 13","1,946.51","1,979.84","1,985.79","1,945.29","","-3.23%"
"2001- 12- 12","2,011.38","2,007.48","2,022.76","1,975.65","","0.47%"
"2001- 12- 11","2,001.93","2,009.93","2,032.63","1,995.09","","0.49%"
"2001- 12- 10","1,992.12","2,007.67","2,036.54","1,989.68","","-1.44%"
"2001- 12- 07","2,021.26","2,043.68","2,046.99","2,002.34","","-1.61%"
"2001- 12- 06","2,054.27","2,045.22","2,065.69","2,037.64","","0.36%"
"2001- 12- 05","2,046.84","1,980.30","2,056.81","1,980.30","","4.27%"
"2001- 12- 04","1,963.10","1,917.66","1,963.22","1,913.92","","3.06%"
"2001- 12- 03","1,904.90","1,915.13","1,925.35","1,898.98","","-1.33%"
"2001- 11- 30","1,930.58","1,929.29","1,941.94","1,916.73","","-0.14%"
"2001- 11- 29","1,933.26","1,898.63","1,933.46","1,889.29","","2.40%"
"2001- 11- 28","1,887.97","1,921.60","1,941.79","1,887.97","","-2.48%"
"2001- 11- 27","1,935.97","1,931.59","1,965.09","1,902.89","","-0.27%"
"2001- 11- 26","1,941.23","1,914.53","1,941.31","1,906.89","","2.00%"
"2001- 11- 23","1,903.20","1,878.91","1,905.58","1,873.64","","1.50%"
"2001- 11- 21","1,875.05","1,873.60","1,884.49","1,853.67","","-0.29%"
"2001- 11- 20","1,880.51","1,926.47","1,930.21","1,877.79","","-2.79%"
"2001- 11- 19","1,934.42","1,912.48","1,934.70","1,905.36","","1.89%"
"2001- 11- 16","1,898.58","1,903.48","1,908.21","1,882.53","","-0.10%"
"2001- 11- 15","1,900.57","1,891.36","1,922.12","1,882.84","","-0.14%"
"2001- 11- 14","1,903.19","1,910.45","1,922.45","1,875.27","","0.59%"
"2001- 11- 13","1,892.11","1,871.47","1,893.92","1,867.27","","2.82%"
"2001- 11- 12","1,840.13","1,826.25","1,848.00","1,782.48","","0.64%"
"2001- 11- 09","1,828.48","1,824.73","1,838.38","1,809.29","","0.04%"
"2001- 11- 08","1,827.77","1,855.68","1,888.39","1,816.56","","-0.53%"
"2001- 11- 07","1,837.53","1,821.04","1,868.31","1,820.28","","0.13%"
"2001- 11- 06","1,835.08","1,786.92","1,835.49","1,777.91","","2.31%"
"2001- 11- 05","1,793.65","1,768.29","1,801.55","1,768.29","","2.74%"
"2001- 11- 02","1,745.73","1,741.37","1,759.65","1,726.61","","-0.03%"
"2001- 11- 01","1,746.30","1,705.52","1,746.65","1,683.99","","3.32%"
"2001- 10- 31","1,690.20","1,690.12","1,721.69","1,677.71","","1.37%"
"2001- 10- 30","1,667.41","1,682.30","1,686.68","1,646.30","","-1.89%"
"2001- 10- 29","1,699.52","1,763.42","1,767.97","1,699.40","","-3.93%"
"2001- 10- 26","1,768.96","1,763.78","1,792.87","1,763.00","","-0.37%"
"2001- 10- 25","1,775.47","1,708.49","1,775.51","1,683.61","","2.54%"
"2001- 10- 24","1,731.54","1,707.52","1,736.17","1,697.69","","1.59%"
"2001- 10- 23","1,704.44","1,720.54","1,739.47","1,695.22","","-0.21%"
"2001- 10- 22","1,708.08","1,666.08","1,708.09","1,660.22","","2.20%"
"2001- 10- 19","1,671.31","1,644.49","1,675.20","1,628.24","","1.12%"
"2001- 10- 18","1,652.72","1,648.69","1,668.00","1,634.72","","0.39%"
"2001- 10- 17","1,646.34","1,752.94","1,754.01","1,646.34","","-4.40%"
"2001- 10- 16","1,722.07","1,704.75","1,722.85","1,690.54","","1.52%"
"2001- 10- 15","1,696.31","1,684.04","1,698.24","1,663.78","","-0.42%"
"2001- 10- 12","1,703.40","1,690.21","1,707.42","1,651.23","","0.11%"
"2001- 10- 11","1,701.47","1,649.55","1,701.48","1,649.55","","4.62%"
"2001- 10- 10","1,626.26","1,563.96","1,626.99","1,558.81","","3.57%"
"2001- 10- 09","1,570.19","1,604.11","1,607.20","1,565.97","","-2.23%"
"2001- 10- 08","1,605.95","1,582.93","1,621.11","1,574.65","","0.04%"
"2001- 10- 05","1,605.30","1,586.40","1,608.76","1,548.81","","0.50%"
"2001- 10- 04","1,597.31","1,602.60","1,641.56","1,581.08","","1.04%"
"2001- 10- 03","1,580.81","1,479.27","1,595.48","1,473.22","","5.93%"
"2001- 10- 02","1,492.33","1,479.01","1,504.24","1,473.13","","0.80%"
"2001- 10- 01","1,480.46","1,491.45","1,491.45","1,458.41","","-1.22%"
"2001- 09- 28","1,498.80","1,472.56","1,526.38","1,466.78","","2.61%"
"2001- 09- 27","1,460.71","1,456.80","1,465.70","1,418.15","","-0.23%"
"2001- 09- 26","1,464.04","1,514.76","1,516.12","1,458.34","","-2.50%"
"2001- 09- 25","1,501.64","1,505.52","1,528.33","1,480.69","","0.15%"
"2001- 09- 24","1,499.40","1,459.47","1,507.51","1,459.47","","5.35%"
"2001- 09- 21","1,423.19","1,395.79","1,454.04","1,387.06","","-3.25%"
"2001- 09- 20","1,470.93","1,494.94","1,513.24","1,467.10","","-3.72%"
"2001- 09- 19","1,527.80","1,560.52","1,568.22","1,451.31","","-1.75%"
"2001- 09- 18","1,555.08","1,591.77","1,605.06","1,548.85","","-1.55%"
"2001- 09- 17","1,579.55","1,613.83","1,629.10","1,579.28","","-6.83%"
"2001- 09- 10","1,695.38","1,673.78","1,702.12","1,669.94","","0.46%"
"2001- 09- 07","1,687.70","1,694.02","1,724.57","1,676.42","","-1.05%"
"2001- 09- 06","1,705.64","1,736.20","1,753.83","1,702.92","","-3.03%"
"2001- 09- 05","1,759.01","1,771.75","1,782.50","1,715.86","","-0.66%"
"2001- 09- 04","1,770.78","1,802.29","1,836.19","1,770.76","","-1.92%"
"2001- 08- 31","1,805.43","1,784.26","1,817.72","1,782.10","","0.77%"
"2001- 08- 30","1,791.68","1,817.19","1,833.29","1,777.11","","-2.79%"
"2001- 08- 29","1,843.17","1,875.44","1,879.76","1,833.65","","-1.17%"
"2001- 08- 28","1,864.98","1,912.67","1,916.28","1,864.72","","-2.48%"
"2001- 08- 27","1,912.41","1,912.70","1,933.94","1,897.63","","-0.23%"
"2001- 08- 24","1,916.80","1,863.32","1,916.83","1,857.73","","4.01%"
"2001- 08- 23","1,842.97","1,857.52","1,883.48","1,842.51","","-0.92%"
"2001- 08- 22","1,860.01","1,851.75","1,860.02","1,817.70","","1.57%"
"2001- 08- 21","1,831.30","1,883.44","1,893.39","1,831.28","","-2.66%"
"2001- 08- 20","1,881.35","1,866.29","1,881.62","1,854.96","","0.77%"
"2001- 08- 17","1,867.01","1,895.42","1,903.73","1,862.76","","-3.28%"
"2001- 08- 16","1,930.32","1,899.90","1,930.46","1,879.07","","0.60%"
"2001- 08- 15","1,918.89","1,964.20","1,975.18","1,918.74","","-2.32%"
"2001- 08- 14","1,964.53","1,990.83","1,998.59","1,961.53","","-0.89%"
"2001- 08- 13","1,982.25","1,963.04","1,986.33","1,951.46","","1.32%"
"2001- 08- 10","1,956.47","1,957.34","1,967.03","1,915.99","","-0.35%"
"2001- 08- 09","1,963.32","1,962.48","1,971.61","1,941.24","","-0.15%"
"2001- 08- 08","1,966.36","2,015.75","2,038.64","1,958.67","","-3.03%"
"2001- 08- 07","2,027.79","2,026.84","2,043.48","2,013.75","","-0.32%"
"2001- 08- 06","2,034.26","2,047.86","2,053.60","2,032.51","","-1.55%"
"2001- 08- 03","2,066.33","2,079.15","2,079.15","2,047.62","","-1.01%"
"2001- 08- 02","2,087.38","2,092.52","2,102.53","2,061.75","","0.92%"
"2001- 08- 01","2,068.38","2,051.56","2,078.36","2,045.13","","2.03%"
"2001- 07- 31","2,027.13","2,023.97","2,057.10","2,014.06","","0.46%"
"2001- 07- 30","2,017.84","2,034.11","2,039.01","2,009.94","","-0.55%"
"2001- 07- 27","2,029.07","2,020.58","2,039.15","2,009.94","","0.30%"
"2001- 07- 26","2,022.96","1,980.03","2,025.88","1,963.21","","1.95%"
"2001- 07- 25","1,984.32","1,962.68","1,984.98","1,942.58","","1.28%"
"2001- 07- 24","1,959.24","1,980.37","1,994.03","1,939.28","","-1.47%"
"2001- 07- 23","1,988.56","2,043.84","2,047.85","1,987.51","","-2.01%"
"2001- 07- 20","2,029.37","2,015.23","2,035.52","2,009.56","","-0.84%"
"2001- 07- 19","2,046.59","2,042.32","2,079.33","2,027.11","","1.51%"
"2001- 07- 18","2,016.17","2,035.09","2,056.06","2,003.95","","-2.47%"
"2001- 07- 17","2,067.32","2,017.47","2,067.44","2,006.80","","1.88%"
"2001- 07- 16","2,029.12","2,078.53","2,091.68","2,025.41","","-2.67%"
"2001- 07- 13","2,084.79","2,068.22","2,105.15","2,055.56","","0.44%"
"2001- 07- 12","2,075.74","2,033.22","2,080.13","2,031.84","","5.26%"
"2001- 07- 11","1,972.04","1,954.72","1,975.79","1,934.67","","0.47%"
"2001- 07- 10","1,962.79","2,043.61","2,045.12","1,960.15","","-3.15%"
"2001- 07- 09","2,026.71","2,010.97","2,038.17","2,000.08","","1.13%"
"2001- 07- 06","2,004.16","2,060.73","2,060.73","2,001.82","","-3.65%"
"2001- 07- 05","2,080.11","2,122.89","2,130.96","2,079.83","","-2.83%"
"2001- 07- 03","2,140.80","2,137.10","2,148.18","2,123.75","","-0.37%"
"2001- 07- 02","2,148.72","2,156.76","2,181.05","2,140.65","","-0.58%"
"2001- 06- 29","2,161.24","2,129.89","2,180.11","2,118.11","","1.68%"
"2001- 06- 28","2,125.46","2,096.88","2,157.32","2,096.88","","2.44%"
"2001- 06- 27","2,074.74","2,068.29","2,084.40","2,048.88","","0.49%"
"2001- 06- 26","2,064.62","2,022.86","2,068.15","2,017.34","","0.67%"
"2001- 06- 25","2,050.87","2,054.34","2,060.06","2,026.40","","0.79%"
"2001- 06- 22","2,034.84","2,062.00","2,074.83","2,028.07","","-1.16%"
"2001- 06- 21","2,058.76","2,026.30","2,077.43","2,014.33","","1.35%"
"2001- 06- 20","2,031.24","1,974.11","2,032.67","1,973.70","","1.94%"
"2001- 06- 19","1,992.66","2,046.04","2,057.19","1,978.25","","0.20%"
"2001- 06- 18","1,988.63","2,035.34","2,046.63","1,987.17","","-1.96%"
"2001- 06- 15","2,028.43","2,017.80","2,048.32","1,992.39","","-0.77%"
"2001- 06- 14","2,044.07","2,100.74","2,101.05","2,043.36","","-3.66%"
"2001- 06- 13","2,121.66","2,175.62","2,187.16","2,121.38","","-2.23%"
"2001- 06- 12","2,169.95","2,133.56","2,184.20","2,105.26","","-0.04%"
"2001- 06- 11","2,170.78","2,205.41","2,205.41","2,150.75","","-2.00%"
"2001- 06- 08","2,215.10","2,263.75","2,263.75","2,202.27","","-2.16%"
"2001- 06- 07","2,264.00","2,208.03","2,264.58","2,205.85","","2.09%"
"2001- 06- 06","2,217.73","2,239.86","2,249.72","2,204.88","","-0.71%"
"2001- 06- 05","2,233.66","2,167.31","2,244.23","2,167.24","","3.61%"
"2001- 06- 04","2,155.93","2,164.70","2,174.16","2,136.63","","0.30%"
"2001- 06- 01","2,149.44","2,131.12","2,157.80","2,101.26","","1.85%"
"2001- 05- 31","2,110.49","2,092.53","2,140.07","2,092.48","","1.25%"
"2001- 05- 30","2,084.50","2,136.95","2,137.67","2,077.98","","-4.18%"
"2001- 05- 29","2,175.54","2,239.92","2,239.92","2,170.58","","-3.35%"
"2001- 05- 25","2,251.03","2,281.18","2,282.43","2,242.86","","-1.36%"
"2001- 05- 24","2,282.02","2,250.04","2,282.19","2,226.26","","1.72%"
"2001- 05- 23","2,243.48","2,299.75","2,299.75","2,243.46","","-3.04%"
"2001- 05- 22","2,313.85","2,319.18","2,328.05","2,291.91","","0.36%"
"2001- 05- 21","2,305.59","2,201.45","2,305.73","2,198.14","","4.85%"
"2001- 05- 18","2,198.88","2,182.56","2,205.65","2,172.48","","0.24%"
"2001- 05- 17","2,193.68","2,170.01","2,216.36","2,167.72","","1.26%"
"2001- 05- 16","2,166.44","2,067.60","2,171.22","2,057.99","","3.88%"
"2001- 05- 15","2,085.58","2,086.98","2,125.32","2,077.50","","0.18%"
"2001- 05- 14","2,081.92","2,105.36","2,105.38","2,052.41","","-1.21%"
"2001- 05- 11","2,107.43","2,130.74","2,140.37","2,097.36","","-1.01%"
"2001- 05- 10","2,128.86","2,195.52","2,197.03","2,128.69","","-1.29%"
"2001- 05- 09","2,156.63","2,162.30","2,189.03","2,141.43","","-1.92%"
"2001- 05- 08","2,198.77","2,209.01","2,210.45","2,165.37","","1.16%"
"2001- 05- 07","2,173.57","2,194.04","2,215.37","2,166.51","","-0.82%"
"2001- 05- 04","2,191.53","2,102.61","2,191.93","2,089.23","","2.11%"
"2001- 05- 03","2,146.20","2,183.07","2,183.07","2,129.07","","-3.35%"
"2001- 05- 02","2,220.60","2,205.25","2,232.66","2,175.13","","2.41%"
"2001- 05- 01","2,168.24","2,116.24","2,168.42","2,088.61","","2.46%"
"2001- 04- 30","2,116.24","2,113.11","2,159.08","2,097.58","","1.95%"
"2001- 04- 27","2,075.68","2,070.24","2,082.65","2,046.71","","2.01%"
"2001- 04- 26","2,034.88","2,086.04","2,095.83","2,032.38","","-1.21%"
"2001- 04- 25","2,059.80","2,013.42","2,066.97","2,000.83","","2.14%"
"2001- 04- 24","2,016.61","2,055.32","2,095.89","2,012.37","","-2.07%"
"2001- 04- 23","2,059.32","2,118.36","2,118.77","2,046.84","","-4.81%"
"2001- 04- 20","2,163.41","2,171.90","2,202.86","2,135.32","","-0.86%"
"2001- 04- 19","2,182.14","2,100.88","2,182.14","2,082.24","","4.94%"
"2001- 04- 18","2,079.44","2,005.06","2,129.31","1,995.91","","8.12%"
"2001- 04- 17","1,923.22","1,872.35","1,941.57","1,869.34","","0.71%"
"2001- 04- 16","1,909.57","1,934.70","1,946.92","1,891.88","","-2.64%"
"2001- 04- 12","1,961.43","1,881.19","1,961.57","1,868.76","","3.29%"
"2001- 04- 11","1,898.95","1,929.93","1,948.08","1,884.95","","2.53%"
"2001- 04- 10","1,852.03","1,771.68","1,868.10","1,771.68","","6.09%"
"2001- 04- 09","1,745.71","1,739.66","1,757.38","1,710.76","","1.47%"
"2001- 04- 06","1,720.36","1,756.11","1,756.11","1,700.20","","-3.62%"
"2001- 04- 05","1,785.00","1,709.91","1,785.73","1,706.10","","8.92%"
"2001- 04- 04","1,638.80","1,668.37","1,698.21","1,619.58","","-2.04%"
"2001- 04- 03","1,673.00","1,758.18","1,759.01","1,660.92","","-6.17%"
"2001- 04- 02","1,782.97","1,835.22","1,852.49","1,769.66","","-3.11%"
"2001- 03- 30","1,840.26","1,830.42","1,855.58","1,794.30","","1.08%"
"2001- 03- 29","1,820.57","1,838.44","1,876.74","1,802.76","","-1.81%"
"2001- 03- 28","1,854.13","1,925.30","1,925.30","1,852.96","","-5.99%"
