날짜,종가,시가,고가,저가,거래량,변동 %
2018-09-18,"3,206.06","3,169.32","3,210.03","3,168.33",494.38M,1.25%
2018-09-19,"3,166.36","3,212.24","3,212.97","3,154.96",460.30M,-1.20%
2018-09-20,"3,204.67","3,236.25","3,236.98","3,186.08",490.88M,-1.84%
2018-09-21,"3,264.63","3,239.05","3,265.84","3,231.45",387.38M,1.50%
2018-09-24,"3,216.49","3,277.58","3,283.40","3,213.46",484.38M,-2.38%
2018-09-25,"3,294.95","3,292.39","3,296.50","3,271.02",374.58M,-0.16%
2018-09-26,"3,300.16","3,289.59","3,306.95","3,287.74",432.12M,0.09%
2018-09-27,"3,297.25","3,246.06","3,299.16","3,245.80",420.21M,1.83%
2018-09-28,"3,237.86","3,229.81","3,249.95","3,215.02",371.76M,0.48%
2018-10-01,"3,222.25","3,207.15","3,222.26","3,195.57",333.25M,0.57%
2018-10-02,"3,203.86","3,174.00","3,206.21","3,168.88",400.59M,-0.65%
2018-10-03,"3,224.98","3,219.11","3,226.24","3,206.02",354.61M,0.20%
2018-10-04,"3,218.60","3,257.38","3,260.15","3,210.39",440.86M,-1.11%
2018-10-05,"3,254.86","3,252.55","3,267.93","3,245.41",366.75M,0.48%
2018-10-08,"3,239.17","3,268.63","3,270.23","3,230.57",366.64M,-0.87%
2018-10-09,"3,267.52","3,257.32","3,270.30","3,253.21",423.25M,0.34%
2018-10-10,"3,256.52","3,230.76","3,258.26","3,227.02",316.13M,0.12%
2018-10-11,"3,252.48","3,249.95","3,252.93","3,239.92",306.78M,0.53%
2018-10-12,"3,235.30","3,255.85","3,263.63","3,222.48",380.23M,-0.30%
2018-10-15,"3,245.00","3,235.30","3,247.94","3,230.86",354.60M,0.70%
2018-10-16,"3,222.60","3,228.17","3,237.57","3,215.69",360.38M,-0.97%
2018-10-17,"3,254.19","3,251.91","3,257.99","3,240.90",348.77M,0.78%
2018-10-18,"3,229.10","3,246.70","3,252.60","3,205.42",371.62M,-0.26%
2018-10-19,"3,237.59","3,215.71","3,249.37","3,211.10",352.52M,-0.35%
2018-10-22,"3,249.07","3,260.46","3,260.62","3,242.65",872.86M,-0.30%
2018-10-23,"3,258.93","3,253.00","3,258.93","3,250.24",364.80M,0.43%
2018-10-24,"3,245.12","3,243.04","3,251.45","3,230.62",340.77M,0.09%
2018-10-25,"3,242.32","3,244.85","3,249.78","3,229.92",366.79M,-0.32%
2018-10-26,"3,252.87","3,237.74","3,252.87","3,233.67",346.20M,0.26%
2018-10-29,"3,244.37","3,245.85","3,248.70","3,227.89",354.70M,0.38%
2018-10-30,"3,232.09","3,224.50","3,235.10","3,221.47",365.78M,0.30%
2018-10-31,"3,222.37","3,233.31","3,233.44","3,217.67",377.54M,-0.05%
2018-11-01,"3,224.13","3,200.38","3,227.31","3,200.27",418.69M,1.32%
2018-11-02,"3,182.03","3,159.46","3,182.27","3,154.79",397.77M,0.39%
2018-11-05,"3,169.74","3,143.54","3,171.50","3,129.40",431.39M,0.30%
2018-11-06,"3,160.19","3,161.43","3,182.60","3,159.72",540.44M,-0.07%
2018-11-07,"3,162.26","3,129.72","3,177.80","3,127.27",396.96M,1.04%
2018-11-08,"3,129.65","3,126.23","3,135.57","3,105.36",430.03M,0.43%
2018-11-09,"3,116.25","3,180.59","3,186.25","3,116.25",456.01M,-1.44%
2018-11-12,"3,161.82","3,149.09","3,161.82","3,139.55",359.90M,0.97%
2018-11-13,"3,131.49","3,154.88","3,155.19","3,118.62",441.00M,-1.04%
2018-11-14,"3,164.41","3,211.99","3,213.25","3,163.95",459.79M,-1.53%
2018-11-15,"3,213.59","3,197.46","3,213.60","3,194.92",407.53M,0.68%
2018-11-16,"3,192.03","3,202.84","3,206.21","3,184.03",480.04M,-0.21%
2018-11-19,"3,198.66","3,182.74","3,202.33","3,182.39",415.06M,0.06%
2018-11-20,"3,196.88","3,195.34","3,205.52","3,187.06",404.45M,0.33%
2018-11-21,"3,186.49","3,190.73","3,196.92","3,184.84",404.99M,-0.17%
2018-11-23,"3,192.00","3,192.53","3,194.01","3,182.19",325.43M,-0.06%
2018-11-26,"3,193.87","3,178.06","3,196.89","3,177.18",383.64M,0.91%
2018-11-27,"3,165.13","3,167.44","3,170.42","3,135.98",414.27M,-0.11%
2018-11-28,"3,168.48","3,159.38","3,174.82","3,157.35",414.86M,-0.10%
2018-11-29,"3,171.58","3,140.90","3,178.52","3,136.82",433.50M,1.29%
2018-11-30,"3,131.17","3,161.72","3,169.63","3,130.57",433.02M,-1.51%
2018-12-03,"3,179.10","3,162.94","3,183.14","3,154.91",470.01M,1.18%
2018-12-04,"3,142.13","3,140.67","3,154.18","3,136.82",520.15M,-0.01%
2018-12-06,"3,142.31","3,157.43","3,164.06","3,135.83",439.35M,-0.36%
2018-12-07,"3,153.66","3,149.62","3,156.94","3,133.11",423.35M,-0.02%
2018-12-10,"3,154.30","3,152.17","3,161.83","3,144.89",383.49M,0.15%
2018-12-11,"3,149.71","3,140.65","3,156.20","3,135.86",409.49M,0.62%
2018-12-12,"3,130.38","3,125.67","3,153.56","3,124.45",427.84M,-0.74%
2018-12-13,"3,153.67","3,155.82","3,161.06","3,149.74",359.68M,0.33%
2018-12-14,"3,143.18","3,135.63","3,143.18","3,121.54",379.22M,0.27%
2018-12-17,"3,134.71","3,127.91","3,134.73","3,119.20",486.02M,-0.04%
2018-12-18,"3,136.00","3,130.49","3,144.05","3,125.79",375.20M,0.59%
2018-12-19,"3,117.54","3,110.72","3,124.65","3,106.79",352.34M,0.22%
2018-12-20,"3,110.78","3,101.06","3,112.29","3,093.32",374.30M,-0.22%
2018-12-21,"3,117.50","3,113.65","3,123.48","3,104.08",386.85M,-0.26%
2018-12-24,"3,125.64","3,122.12","3,126.59","3,114.10",342.67M,0.12%
2018-12-26,"3,121.76","3,125.64","3,127.72","3,098.47",353.22M,0.51%
2018-12-27,"3,105.81","3,099.65","3,111.22","3,096.34",353.26M,0.45%
2018-12-28,"3,091.81","3,098.46","3,103.39","3,076.60",372.48M,-0.23%
2018-12-31,"3,098.81","3,089.17","3,102.35","3,083.88",349.04M,-0.09%
2019-01-02,"3,101.66","3,100.88","3,108.44","3,090.81",366.40M,0.04%
2019-01-03,"3,100.57","3,108.49","3,118.18","3,092.28",379.34M,-0.38%
2019-01-04,"3,112.26","3,091.33","3,112.65","3,083.49",482.50M,3.07%
2019-01-07,"3,019.51","2,955.45","3,021.41","2,953.52",374.05M,2.00%
2019-01-08,"2,960.31","2,965.12","2,985.47","2,959.37",257.63M,-0.86%
2019-01-09,"2,985.91","2,989.87","2,993.66","2,951.04",283.95M,-0.14%
2019-01-10,"2,990.16","3,013.13","3,018.65","2,983.35",227.33M,-0.74%
2019-01-11,"3,012.60","3,013.89","3,016.18","3,008.53",146.53M,-0.28%
2019-01-14,"3,021.01","2,998.60","3,022.19","2,995.13",1.08B,-0.96%
2019-01-15,"3,050.39","3,050.30","3,053.53","3,034.15",367.04M,0.20%
2019-01-16,"3,044.36","3,059.03","3,061.82","3,044.36",407.37M,-0.33%
2019-01-17,"3,054.53","3,020.82","3,056.65","3,016.40",424.90M,1.46%
2019-01-18,"3,010.60","2,975.50","3,011.22","2,973.54",414.46M,1.32%
2019-01-22,"2,971.33","2,976.95","2,985.33","2,963.80",378.69M,-0.70%
2019-01-23,"2,992.16","3,007.83","3,026.51","2,982.63",382.58M,-0.72%
2019-01-24,"3,013.81","3,033.93","3,035.19","3,008.49",365.55M,-0.28%
2019-01-25,"3,022.30","3,005.43","3,033.14","3,003.82",426.18M,1.18%
2019-01-28,"2,986.96","2,973.19","2,997.64","2,971.56",331.96M,0.30%
2019-01-29,"2,978.04","2,999.69","3,003.27","2,968.82",337.01M,-0.38%
2019-01-30,"2,989.27","2,967.99","2,996.53","2,962.02",364.11M,0.52%
2019-01-31,"2,973.70","2,993.20","2,994.73","2,958.26",396.20M,-0.77%
2019-02-01,"2,996.69","3,000.44","3,002.90","2,980.93",391.21M,-0.18%
2019-02-04,"3,002.20","3,029.21","3,030.28","2,999.57",371.18M,-0.27%
2019-02-05,"3,010.24","3,013.25","3,014.25","2,999.72",655.38M,-0.06%
2019-02-06,"3,012.03","3,005.41","3,017.18","2,996.30",380.10M,0.68%
2019-02-07,"2,991.78","2,952.02","2,992.17","2,935.88",411.77M,0.81%
2019-02-08,"2,967.79","2,974.56","2,985.32","2,965.13",394.72M,-0.30%
2019-02-11,"2,976.78","2,961.02","2,976.93","2,951.73",379.66M,0.33%
2019-02-12,"2,966.85","2,943.62","2,967.19","2,940.68",182.64M,1.38%
2019-02-13,"2,926.55","2,919.14","2,928.17","2,912.42",287.91M,0.34%
2019-02-14,"2,916.68","2,910.73","2,919.96","2,893.38",350.53M,0.02%
2019-02-15,"2,916.07","2,886.00","2,916.07","2,884.75",402.06M,2.21%
2019-02-19,"2,853.13","2,838.90","2,859.57","2,810.80",555.84M,0.57%
2019-02-20,"2,836.94","2,847.84","2,855.64","2,826.75",446.32M,-0.35%
2019-02-21,"2,846.81","2,896.81","2,900.10","2,842.86",481.76M,-1.29%
2019-02-22,"2,883.89","2,880.77","2,909.00","2,877.06",417.56M,-0.70%
2019-02-25,"2,904.25","2,916.38","2,920.01","2,896.55",297.28M,-0.02%
2019-02-26,"2,904.87","2,892.57","2,931.11","2,889.81",417.31M,0.32%
2019-02-27,"2,895.58","2,942.09","2,949.70","2,895.58",438.16M,-1.42%
2019-02-28,"2,937.29","2,976.46","2,977.81","2,926.79",478.33M,-2.48%
2019-03-01,"3,011.93","3,003.71","3,024.44","2,998.93",402.49M,0.41%
2019-03-04,"2,999.66","2,983.03","3,004.87","2,975.85",340.04M,0.59%
2019-03-05,"2,982.13","3,033.85","3,033.85","2,981.69",419.05M,-1.26%
2019-03-06,"3,020.06","2,987.54","3,021.94","2,984.22",455.18M,1.44%
2019-03-07,"2,977.23","2,986.85","2,989.70","2,964.94",445.44M,-0.36%
2019-03-08,"2,987.95","2,986.05","2,999.14","2,961.16",408.11M,0.06%
2019-03-11,"2,986.12","3,005.04","3,007.71","2,975.98",428.33M,0.15%
2019-03-12,"2,981.70","3,011.82","3,012.95","2,978.73",448.43M,-0.29%
2019-03-13,"2,990.46","2,989.44","3,006.59","2,974.07",408.04M,-0.88%
2019-03-14,"3,016.96","3,005.62","3,020.61","2,995.78",366.63M,0.38%
2019-03-15,"3,005.62","3,066.56","3,066.56","3,000.27",581.82M,-2.19%
2019-03-18,"3,072.87","3,097.77","3,102.56","3,065.24",435.10M,-1.01%
2019-03-19,"3,104.12","3,091.38","3,112.45","3,088.05",405.95M,0.10%
2019-03-20,"3,101.17","3,073.21","3,102.97","3,070.25",368.67M,1.21%
2019-03-21,"3,064.18","3,053.21","3,066.31","3,037.27",360.45M,0.66%
2019-03-22,"3,044.11","3,049.08","3,061.77","3,039.58",347.09M,-0.17%
2019-03-25,"3,049.41","3,075.89","3,078.08","3,047.14",351.38M,-0.08%
2019-03-26,"3,051.78","3,066.25","3,071.57","3,046.78",358.01M,-0.43%
2019-03-27,"3,065.02","3,108.01","3,108.01","3,062.52",350.43M,-1.52%
2019-03-28,"3,112.35","3,121.33","3,125.49","3,107.57",348.25M,-0.76%
2019-03-29,"3,136.19","3,161.21","3,171.46","3,130.76",348.18M,-0.42%
2019-04-01,"3,149.46","3,142.38","3,153.48","3,132.56",356.33M,0.45%
2019-04-02,"3,135.23","3,130.85","3,142.36","3,115.04",371.29M,0.49%
2019-04-03,"3,120.04","3,127.73","3,131.64","3,101.64",354.15M,0.21%
2019-04-04,"3,113.53","3,130.31","3,146.99","3,103.89",404.69M,-0.09%
2019-04-05,"3,116.23","3,125.31","3,132.51","3,109.91",463.49M,-0.65%
2019-04-08,"3,136.60","3,105.87","3,142.02","3,098.46",393.32M,1.39%
2019-04-09,"3,093.70","3,113.40","3,114.54","3,080.28",391.16M,-0.77%
2019-04-10,"3,117.73","3,170.37","3,176.30","3,117.73",439.32M,-1.36%
2019-04-11,"3,160.78","3,155.35","3,167.74","3,150.71",387.10M,-0.60%
2019-04-12,"3,179.96","3,194.86","3,196.93","3,178.09",907.65M,0.13%
2019-04-15,"3,175.96","3,166.84","3,178.45","3,156.46",395.26M,-0.21%
2019-04-16,"3,182.62","3,179.04","3,189.35","3,170.29",403.83M,0.15%
2019-04-17,"3,177.80","3,173.62","3,179.37","3,169.41",371.46M,-0.03%
2019-04-18,"3,178.67","3,183.40","3,183.40","3,168.63",349.08M,-0.17%
2019-04-22,"3,183.95","3,166.24","3,195.67","3,164.26",459.32M,0.89%
2019-04-23,"3,155.83","3,117.66","3,167.63","3,112.62",444.32M,1.33%
2019-04-24,"3,114.31","3,115.33","3,120.12","3,098.82",358.66M,0.32%
2019-04-25,"3,104.53","3,105.01","3,117.86","3,099.10",340.71M,0.02%
2019-04-26,"3,104.02","3,131.34","3,133.89","3,102.76",349.41M,-1.03%
2019-04-29,"3,136.42","3,133.22","3,139.61","3,128.17",444.78M,0.02%
2019-04-30,"3,135.81","3,087.94","3,135.81","3,087.67",444.53M,2.17%
2019-05-01,"3,069.27","3,072.57","3,082.75","3,062.54",359.62M,-0.19%
2019-05-02,"3,075.06","3,063.25","3,082.26","3,040.24",361.57M,0.26%
2019-05-03,"3,066.96","3,069.64","3,078.52","3,040.59",377.44M,0.60%
2019-05-06,"3,048.71","3,066.73","3,067.54","3,045.92",290.31M,-1.05%
2019-05-07,"3,081.19","3,078.05","3,087.24","3,067.62",287.41M,0.13%
2019-05-08,"3,077.14","3,069.40","3,083.19","3,063.65",315.42M,0.13%
2019-05-09,"3,073.19","3,083.62","3,085.81","3,068.13",325.26M,0.11%
2019-05-10,"3,069.79","3,045.22","3,076.80","3,042.22",315.45M,0.54%
2019-05-13,"3,053.40","3,065.82","3,070.34","3,045.52",339.91M,-0.66%
2019-05-14,"3,073.67","3,059.94","3,080.73","3,053.43",347.83M,0.21%
2019-05-15,"3,067.26","3,085.25","3,100.54","3,058.74",380.18M,-0.29%
2019-05-16,"3,076.21","3,072.66","3,076.21","3,059.90",341.40M,-0.01%
2019-05-17,"3,076.59","3,067.11","3,076.72","3,060.15",411.83M,0.46%
2019-05-20,"3,062.39","3,037.18","3,067.44","3,033.28",445.28M,1.04%
2019-05-21,"3,030.93","3,013.33","3,032.06","3,013.33",364.14M,0.46%
2019-05-22,"3,016.98","3,032.67","3,034.16","3,009.93",371.46M,-0.18%
2019-05-23,"3,022.52","3,018.27","3,023.03","2,999.12",318.82M,0.05%
2019-05-24,"3,020.86","3,008.83","3,020.86","3,003.38",358.01M,0.07%
2019-05-28,"3,018.64","3,009.86","3,022.69","3,007.30",388.40M,0.25%
2019-05-29,"3,011.25","3,003.77","3,018.90","3,002.41",398.15M,-0.15%
2019-05-30,"3,015.86","3,002.66","3,028.61","3,002.09",450.34M,0.87%
2019-05-31,"2,989.91","2,978.16","3,000.24","2,974.23",383.93M,0.74%
2019-06-03,"2,967.90","2,951.28","2,977.41","2,945.81",432.04M,2.00%
2019-06-04,"2,909.77","2,900.46","2,934.65","2,890.85",471.22M,-0.36%
2019-06-05,"2,920.21","2,956.72","2,958.28","2,917.78",475.21M,-0.66%
2019-06-06,"2,939.52","2,945.08","2,959.62","2,938.41",478.61M,-0.21%
2019-06-07,"2,945.84","2,959.07","2,970.30","2,939.04",359.90M,-0.41%
2019-06-10,"2,958.09","2,906.50","2,961.87","2,900.98",518.94M,2.24%
2019-06-11,"2,893.25","2,896.68","2,905.57","2,876.01",485.68M,1.37%
2019-06-12,"2,854.24","2,856.78","2,870.22","2,839.76",456.73M,-0.31%
2019-06-13,"2,862.99","2,894.95","2,896.56","2,847.22",451.96M,-0.94%
2019-06-14,"2,890.15","2,877.51","2,898.05","2,852.88",408.47M,-1.20%
2019-06-17,"2,925.30","2,957.02","2,957.02","2,925.30",543.62M,-1.37%
2019-06-18,"2,965.90","2,961.71","2,976.22","2,952.42",431.69M,0.79%
2019-06-19,"2,942.60","2,904.24","2,951.30","2,902.95",446.54M,1.12%
2019-06-20,"2,910.04","2,911.46","2,916.61","2,871.65",439.22M,0.45%
2019-06-21,"2,896.94","2,903.03","2,910.20","2,888.01",342.89M,-0.40%
2019-06-24,"2,908.47","2,874.06","2,913.28","2,873.39",343.99M,1.48%
2019-06-25,"2,866.19","2,867.08","2,876.32","2,837.72",442.27M,-0.75%
2019-06-26,"2,887.98","2,898.77","2,905.51","2,866.53",434.69M,-0.49%
2019-06-27,"2,902.33","2,945.35","2,953.47","2,891.42",435.82M,-1.00%
2019-06-28,"2,931.77","2,934.49","2,942.99","2,919.04",380.94M,-0.19%
2019-07-01,"2,937.33","2,955.20","2,957.50","2,921.37",366.47M,-1.30%
2019-07-02,"2,976.12","2,970.37","2,987.94","2,958.30",367.29M,0.00%
2019-07-03,"2,976.08","2,950.81","2,976.08","2,948.40",262.39M,0.84%
2019-07-05,"2,951.23","2,938.41","2,951.23","2,925.71",460.18M,0.55%
2019-07-08,"2,935.05","2,902.44","2,935.13","2,895.60",569.18M,3.00%
2019-07-09,"2,849.49","2,853.89","2,855.74","2,818.19",474.68M,-0.90%
2019-07-10,"2,875.32","2,862.13","2,882.40","2,860.13",403.14M,0.74%
2019-07-11,"2,854.06","2,845.40","2,862.15","2,832.02",401.86M,0.63%
2019-07-12,"2,836.16","2,863.89","2,863.89","2,829.23",401.02M,-1.95%
2019-07-15,"2,892.42","2,866.17","2,894.35","2,863.93",1.09B,1.17%
2019-07-16,"2,859.09","2,929.15","2,930.93","2,857.10",466.65M,-2.44%
2019-07-17,"2,930.45","2,932.96","2,942.28","2,910.00",400.04M,0.02%
2019-07-18,"2,929.76","2,909.87","2,940.23","2,908.45",454.48M,1.19%
2019-07-19,"2,895.33","2,872.49","2,903.03","2,853.86",412.12M,0.78%
2019-07-22,"2,872.80","2,839.40","2,874.38","2,837.94",774.69M,1.29%
2019-07-23,"2,836.33","2,820.63","2,842.31","2,807.55",428.66M,0.63%
2019-07-24,"2,818.61","2,838.12","2,853.17","2,810.59",419.76M,-0.86%
2019-07-25,"2,843.07","2,815.84","2,843.67","2,802.38",410.13M,1.19%
2019-07-26,"2,809.73","2,882.49","2,882.96","2,806.90",403.82M,-1.70%
2019-07-29,"2,858.42","2,823.82","2,860.94","2,814.80",368.77M,0.97%
2019-07-30,"2,831.02","2,872.05","2,873.59","2,827.82",444.10M,-0.48%
2019-07-31,"2,844.72","2,796.23","2,844.72","2,796.23",436.14M,2.40%
2019-08-01,"2,778.11","2,749.35","2,781.97","2,749.34",415.10M,0.66%
2019-08-02,"2,760.01","2,747.61","2,769.93","2,726.68",456.97M,0.46%
2019-08-05,"2,747.48","2,810.13","2,810.13","2,747.24",527.45M,-2.82%
2019-08-06,"2,827.34","2,837.37","2,842.43","2,801.96",737.07M,-0.35%
2019-08-07,"2,837.36","2,847.27","2,847.27","2,825.64",441.25M,-1.17%
2019-08-08,"2,870.99","2,853.27","2,882.83","2,846.68",440.95M,1.18%
2019-08-09,"2,837.53","2,839.74","2,846.31","2,829.76",335.02M,-0.07%
2019-08-12,"2,839.38","2,856.55","2,858.24","2,817.62",462.11M,-0.38%
2019-08-13,"2,850.12","2,832.17","2,855.35","2,795.50",499.20M,0.39%
2019-08-14,"2,839.08","2,853.87","2,867.34","2,823.22",467.04M,-0.29%
2019-08-15,"2,847.21","2,782.55","2,848.83","2,774.76",486.21M,2.46%
2019-08-16,"2,778.79","2,814.43","2,827.28","2,774.45",582.49M,-1.24%
2019-08-19,"2,813.69","2,874.71","2,879.22","2,813.69",506.33M,-2.10%
2019-08-20,"2,874.04","2,904.67","2,913.90","2,872.25",484.88M,-0.68%
2019-08-21,"2,893.76","2,902.30","2,930.68","2,889.39",444.74M,-0.30%
2019-08-22,"2,902.58","2,907.78","2,924.89","2,898.90",430.21M,-1.06%
2019-08-23,"2,933.82","2,919.35","2,960.38","2,918.74",421.69M,0.01%
2019-08-26,"2,933.64","2,950.21","2,950.21","2,923.14",489.46M,-0.04%
2019-08-27,"2,934.71","2,912.41","2,948.77","2,900.18",509.41M,-0.39%
2019-08-28,"2,946.27","2,939.36","2,952.65","2,900.06",530.99M,-0.39%
2019-08-29,"2,957.76","2,940.41","2,970.20","2,939.21",429.48M,0.05%
2019-08-30,"2,956.34","3,001.15","3,001.48","2,956.34",465.45M,-2.25%
2019-09-03,"3,024.30","3,061.13","3,061.38","3,016.20",471.78M,-1.16%
2019-09-04,"3,059.85","3,035.07","3,061.47","3,028.94",447.33M,0.31%
2019-09-05,"3,050.44","3,044.79","3,085.40","3,041.62",469.88M,0.13%
2019-09-06,"3,046.36","3,060.06","3,063.66","3,043.25",444.23M,-0.74%
2019-09-09,"3,069.20","3,060.34","3,076.44","3,043.30",441.28M,0.61%
2019-09-10,"3,050.61","3,029.62","3,056.77","3,027.79",443.71M,0.69%
2019-09-11,"3,029.63","3,013.65","3,031.41","3,010.57",453.37M,2.30%
2019-09-12,"2,961.60","2,967.37","2,979.08","2,950.38",447.85M,-0.30%
2019-09-13,"2,970.45","2,969.00","2,973.38","2,946.04",459.48M,-1.00%
2019-09-16,"3,000.45","3,023.73","3,034.69","2,999.01",561.76M,-0.24%
2019-09-17,"3,007.56","3,028.20","3,058.72","2,994.94",504.69M,-0.79%
2019-09-18,"3,031.45","3,031.82","3,045.04","3,023.91",407.01M,-0.37%
2019-09-19,"3,042.82","3,002.02","3,052.76","2,999.49",403.18M,1.82%
2019-09-20,"2,988.40","3,027.57","3,027.57","2,975.87",417.64M,-0.76%
2019-09-23,"3,011.33","3,045.08","3,045.42","3,010.77",388.07M,-1.45%
2019-09-24,"3,055.55","3,023.11","3,059.26","3,020.44",378.72M,1.30%
2019-09-25,"3,016.46","3,020.15","3,030.51","3,008.75",412.66M,0.84%
2019-09-26,"2,991.22","3,044.67","3,055.20","2,987.00",508.81M,-1.83%
2019-09-27,"3,047.08","3,037.28","3,058.76","3,032.22",371.85M,-1.08%
2019-09-30,"3,080.50","3,061.75","3,083.38","3,061.14",483.01M,0.40%
2019-10-01,"3,068.09","3,085.46","3,086.35","3,052.58",474.23M,-1.46%
2019-10-02,"3,113.57","3,119.65","3,128.25","3,097.41",469.96M,-0.20%
2019-10-03,"3,119.70","3,085.94","3,123.03","3,079.78",454.67M,0.91%
2019-10-04,"3,091.57","3,110.97","3,111.55","3,079.05",519.08M,-0.12%
2019-10-07,"3,095.36","3,087.25","3,099.80","3,069.81",449.58M,-0.31%
2019-10-08,"3,104.96","3,123.84","3,130.56","3,086.93",457.81M,-0.49%
2019-10-09,"3,120.35","3,124.06","3,134.17","3,119.03",401.79M,-0.07%
2019-10-10,"3,122.57","3,090.52","3,122.57","3,090.05",400.28M,1.78%
2019-10-11,"3,067.92","3,066.37","3,070.93","3,044.67",391.25M,0.15%
2019-10-14,"3,063.32","3,055.00","3,068.50","3,050.70",385.90M,-0.39%
2019-10-15,"3,075.32","3,077.44","3,090.08","3,069.09",393.08M,0.04%
2019-10-16,"3,074.15","3,060.93","3,078.72","3,050.82",378.43M,-0.14%
2019-10-17,"3,078.32","3,057.24","3,087.10","3,050.89",383.48M,0.75%
2019-10-18,"3,055.26","3,058.49","3,060.82","3,047.69",792.07M,-0.04%
2019-10-21,"3,056.37","3,048.58","3,059.81","3,037.82",428.06M,0.51%
2019-10-22,"3,040.73","3,042.21","3,051.37","3,024.73",428.47M,0.03%
2019-10-23,"3,039.88","3,003.71","3,039.89","2,996.46",436.87M,1.88%
2019-10-24,"2,983.66","2,989.05","2,994.10","2,973.65",342.13M,-0.16%
2019-10-25,"2,988.34","2,975.09","2,993.98","2,973.96",403.43M,0.60%
2019-10-28,"2,970.42","2,954.40","2,976.05","2,945.73",420.62M,1.18%
2019-10-29,"2,935.69","2,922.57","2,940.28","2,920.54",426.27M,0.87%
2019-10-30,"2,910.32","2,917.52","2,921.77","2,900.28",495.16M,-1.36%
2019-10-31,"2,950.48","2,969.73","2,973.93","2,940.52",417.11M,-0.86%
2019-11-01,"2,976.19","2,986.08","2,995.97","2,968.00",439.35M,-0.43%
2019-11-04,"2,988.97","2,979.11","2,996.37","2,974.59",491.29M,0.74%
2019-11-05,"2,966.89","2,991.67","3,000.11","2,961.77",598.32M,-0.67%
2019-11-06,"2,986.76","2,969.25","2,988.59","2,966.61",473.30M,0.69%
2019-11-07,"2,966.16","2,945.87","2,976.08","2,933.30",439.74M,0.08%
2019-11-08,"2,963.75","2,963.13","2,970.88","2,958.82",375.67M,0.23%
2019-11-11,"2,956.98","2,933.16","2,958.42","2,922.96",438.29M,0.81%
2019-11-12,"2,933.17","2,942.77","2,950.37","2,929.68",427.36M,-0.52%
2019-11-13,"2,948.57","2,957.30","2,965.05","2,934.07",454.47M,-0.11%
2019-11-14,"2,951.78","2,958.22","2,962.78","2,941.55",534.70M,-0.27%
2019-11-15,"2,959.85","2,915.67","2,961.38","2,912.72",471.61M,1.51%
2019-11-18,"2,915.83","2,943.42","2,958.19","2,911.33",493.94M,-0.55%
2019-11-19,"2,931.83","2,921.70","2,932.08","2,911.60",459.08M,0.02%
2019-11-20,"2,931.39","2,926.21","2,933.93","2,913.89",404.82M,0.95%
2019-11-21,"2,903.88","2,902.00","2,910.98","2,895.10",441.21M,-0.80%
2019-11-22,"2,927.23","2,922.46","2,930.68","2,904.51",514.77M,0.39%
2019-11-25,"2,915.86","2,906.59","2,918.26","2,892.71",476.38M,0.41%
2019-11-26,"2,904.08","2,895.91","2,910.27","2,885.17",428.83M,0.07%
2019-11-27,"2,901.99","2,892.52","2,903.03","2,887.33",407.04M,-0.13%
2019-11-29,"2,905.66","2,888.95","2,908.13","2,885.84",526.72M,1.61%
2019-12-02,"2,859.68","2,854.10","2,868.23","2,849.40",447.13M,0.40%
2019-12-03,"2,848.27","2,830.10","2,855.73","2,825.19",540.08M,1.22%
2019-12-04,"2,813.84","2,825.76","2,830.45","2,798.77",459.38M,0.07%
2019-12-05,"2,811.94","2,790.40","2,816.85","2,782.44",399.62M,-0.16%
2019-12-06,"2,816.55","2,797.66","2,821.55","2,797.24",427.28M,0.40%
2019-12-09,"2,805.28","2,828.78","2,834.30","2,794.78",476.35M,-0.46%
2019-12-10,"2,818.31","2,803.23","2,822.79","2,788.95",480.46M,1.14%
2019-12-11,"2,786.64","2,771.58","2,788.38","2,766.34",412.58M,0.09%
2019-12-12,"2,784.17","2,786.21","2,804.99","2,769.82",391.76M,-0.09%
2019-12-13,"2,786.70","2,776.04","2,787.20","2,775.87",522.62M,-0.06%
2019-12-16,"2,788.33","2,779.74","2,793.35","2,777.17",466.59M,0.67%
2019-12-17,"2,769.71","2,731.16","2,769.71","2,730.05",490.87M,1.53%
2019-12-18,"2,728.08","2,736.34","2,742.73","2,721.03",441.25M,0.64%
2019-12-19,"2,710.67","2,707.41","2,712.93","2,689.58",422.13M,-0.51%
2019-12-20,"2,724.70","2,716.87","2,726.43","2,697.32",403.17M,0.51%
2019-12-23,"2,710.76","2,695.77","2,714.29","2,690.73",419.72M,0.31%
2019-12-24,"2,702.50","2,704.42","2,712.50","2,694.33",453.07M,0.97%
2019-12-26,"2,676.56","2,682.98","2,683.78","2,662.96",447.70M,0.09%
2019-12-27,"2,674.22","2,671.17","2,682.12","2,658.83",412.31M,0.16%
2019-12-30,"2,669.86","2,642.57","2,673.56","2,631.23",442.08M,0.81%
2019-12-31,"2,648.36","2,639.90","2,653.18","2,627.23",411.09M,-0.01%
2020-01-02,"2,648.72","2,657.39","2,665.90","2,641.98",411.79M,1.67%
2020-01-03,"2,605.15","2,610.23","2,616.46","2,604.60",290.70M,-0.33%
2020-01-06,"2,613.74","2,596.33","2,614.87","2,593.04",253.71M,0.92%
2020-01-07,"2,589.98","2,626.19","2,626.34","2,586.85",267.65M,-1.34%
2020-01-08,"2,625.20","2,613.51","2,633.34","2,610.77",195.84M,0.25%
